timestamp_utc,symbol,signal,entry,sl,tp,lots,status,exit_price,pips_profit,profit
-1.7165024545962027e-05,-0.00033439999999984593,6.000000000172534e-06,-1.480000000020354e-05,43.08651698562445,0.00014857142857141855,25.42572501111303,4.0,,EURUSD,sell,2025-10-28T22:40:09.583653,1.16514,1.0,1.1652885714285715,1.16504,open
-1.7165024545962027e-05,-0.00033439999999984593,6.000000000172534e-06,-1.480000000020354e-05,43.08651698562445,0.00014857142857141855,25.42572501111303,6.0,,EURUSD,sell,2025-10-28T22:40:29.737442,1.16514,1.0,1.1652885714285715,1.16504,open
-6.0077585910978115e-05,-0.000338400000000183,9.999999999177334e-07,-1.5800000000121273e-05,40.791944242865355,0.00015071428571427386,25.42572501111302,8.0,,EURUSD,sell,2025-10-28T22:40:49.886592,1.16509,1.0,1.1652407142857142,1.16499,open
-6.86600981838481e-05,-0.00033919999999998396,0.0,-1.6000000000238046e-05,40.36204801685725,0.0001557142857142749,25.495429318101014,13.0,,EURUSD,sell,2025-10-28T22:41:10.047079,1.1650800000000001,1.0,1.1652357142857144,1.1649800000000001,open
-0.00010299014727577216,-0.000342400000000298,-4.000000000115023e-06,-1.6800000000039006e-05,38.72940929838404,0.0001557142857142749,25.495429318101014,16.0,,EURUSD,sell,2025-10-28T22:41:30.207806,1.16504,1.0,1.1651957142857143,1.16494,open
-0.00012873768409482622,-0.00034479999999992295,-6.999999999868223e-06,-1.740000000016728e-05,37.58905560139254,0.00015642857142854943,25.595577925710586,18.0,,EURUSD,sell,2025-10-28T22:41:50.361869,1.16501,1.0,1.1651664285714287,1.1649100000000001,open
-0.00010299014727577216,-0.000342400000000298,-4.000000000115023e-06,-1.6800000000039006e-05,38.72940929838404,0.00015642857142854943,25.595577925710586,20.0,,EURUSD,sell,2025-10-28T22:42:10.507130,1.16504,1.0,1.1651964285714287,1.16494,open
-0.00010299014727577216,-0.000342400000000298,-4.000000000115023e-06,-1.6800000000039006e-05,38.72940929838404,0.00015642857142854943,25.595577925710586,20.0,,EURUSD,sell,2025-10-28T22:42:30.673020,1.16504,1.0,1.1651964285714287,1.16494,open
-5.149507363788608e-05,-0.00033759999999993795,2.0000000000575113e-06,-1.5600000000226544e-05,41.23109670762066,0.00015642857142854943,25.595577925710586,21.0,151106871334,EURUSD,sell,2025-10-28T22:42:51.048944,1.1651,1.0,1.1652564285714286,1.165,open
7.725454514262431e-05,-0.0003218000000000387,-1.5999999999793957e-05,-2.0200000000025753e-05,43.95714046795858,0.00015714285714287155,15.519144904358026,25.0,151106925249,EURUSD,sell,2025-10-28T23:01:18.718319,1.16507,1.0,1.165227142857143,1.16497,open
-0.00021467519642792698,0.001068000000000069,-8.000000000008e-06,2.439999999981346e-05,55.46313628420446,0.00029999999999999867,51.206386226151594,209.0,,EURUSD,buy,2025-10-29T11:14:41.291617,1.16431,1.0,1.16446,1.16441,open
-0.00013857252972826473,-0.0011959999999999749,-0.000128000000000128,-4.979999999998874e-05,25.463441026765622,0.00042428571428575,52.455041420453384,122.0,151130810371,EURUSD,sell,2025-10-31T13:37:26.891053,1.1544699999999999,1.0,1.1548942857142857,1.15437,open
